policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage03_step00405504_R-52.36_SR0.000_LD0.00430_CMnan__2026-08-07_12-53-07.zip,mcc,ppo_b_dv_refine_final,False,-52.3557540415235,0.06316274150041423,False,True,3,0.004296617392329281,moon_impact
Model__stage02_step00372736_R-48.07_SR0.000_LD0.00425_CMnan__2026-08-07_12-46-20.zip,mcc,ppo_b_dv_refine_final,False,-52.388621923163015,0.06322690398319858,False,True,3,0.0042470613677824684,moon_impact
Model__stage03_step00413696_R-52.62_SR0.000_LD0.00438_CMnan__2026-08-07_12-54-13.zip,mcc,ppo_b_dv_refine_final,False,-52.61507936680921,0.06366897907610207,False,True,3,0.004376431990700462,moon_impact
_TEMP_STAGE_TRANSFER.zip,mcc,ppo_b_dv_refine_final,False,-52.71156475155432,0.06385733139845567,False,True,3,0.0042335789653732345,moon_impact
Model__stage02_step00229376_R-48.36_SR0.000_LD0.00443_CMnan__2026-08-07_12-10-58.zip,mcc,ppo_b_dv_refine_final,False,-52.72373205267356,0.06388108359085912,False,True,3,0.00443313546021709,moon_impact
Model__stage02_step00401408_R-48.67_SR0.000_LD0.00426_CMnan__2026-08-07_12-52-37.zip,mcc,ppo_b_dv_refine_final,False,-53.08495018995524,0.06458622950713427,False,True,3,0.004257603800088033,moon_impact
Model__stage02_step00364544_R-48.69_SR0.000_LD0.00431_CMnan__2026-08-07_12-44-34.zip,mcc,ppo_b_dv_refine_final,False,-53.100815372082636,0.06461720045580335,False,True,3,0.0043136963956599845,moon_impact
Model__stage02_step00356352_R-48.71_SR0.000_LD0.00446_CMnan__2026-08-07_12-42-37.zip,mcc,ppo_b_dv_refine_final,False,-53.12638088898855,0.06466710774999221,False,True,3,0.0044633494134416595,moon_impact
Model__stage02_step00360448_R-49.01_SR0.000_LD0.00441_CMnan__2026-08-07_12-43-33.zip,mcc,ppo_b_dv_refine_final,False,-53.47665734106192,0.0653508940393675,False,True,3,0.004414433125759223,moon_impact
Model__stage02_step00376832_R-49.06_SR0.000_LD0.00429_CMnan__2026-08-07_12-47-12.zip,mcc,ppo_b_dv_refine_final,False,-53.52899684642147,0.06545306772516825,False,True,3,0.004290980482995595,moon_impact
Model__stage02_step00397312_R-49.06_SR0.000_LD0.00435_CMnan__2026-08-07_12-51-43.zip,mcc,ppo_b_dv_refine_final,False,-53.529113415177626,0.0654532952829066,False,True,3,0.004346363534377198,moon_impact
Model__stage02_step00368640_R-49.12_SR0.000_LD0.00441_CMnan__2026-08-07_12-45-27.zip,mcc,ppo_b_dv_refine_final,False,-53.595584052718365,0.06558305482091537,False,True,3,0.0044148710153249174,moon_impact
Model__stage02_step00352256_R-49.12_SR0.000_LD0.00434_CMnan__2026-08-07_12-41-43.zip,mcc,ppo_b_dv_refine_final,False,-53.60104732510379,0.06559371985629003,False,True,3,0.004336410515308831,moon_impact
Model__stage02_step00348160_R-49.20_SR0.000_LD0.00448_CMnan__2026-08-07_12-40-39.zip,mcc,ppo_b_dv_refine_final,False,-53.688387530918604,0.06576421957128337,False,True,3,0.004478279877243189,moon_impact
Model__stage02_step00393216_R-49.28_SR0.000_LD0.00445_CMnan__2026-08-07_12-50-47.zip,mcc,ppo_b_dv_refine_final,False,-53.78222464952054,0.0659474021253908,False,True,3,0.004451286695400053,moon_impact
