policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00212992_R-85.36_SR0.000_LD0.87507_CMnan__2026-08-07_12-06-43.zip,mcc,ppo_b_dv_refine_final,False,-92.3365680695348,0.10216795181940408,False,False,16,0.8750658099250842,dv_budget_exceeded
Model__stage02_step00217088_R-85.36_SR0.000_LD0.89514_CMnan__2026-08-07_12-07-18.zip,mcc,ppo_b_dv_refine_final,False,-92.34191033993321,0.10217838064278326,False,False,11,0.8951384123825898,dv_budget_exceeded
Model__stage02_step00204800_R-85.41_SR0.000_LD0.87864_CMnan__2026-08-07_12-05-39.zip,mcc,ppo_b_dv_refine_final,False,-92.39063857248544,0.10227350464306212,False,False,15,0.8786406698646652,dv_budget_exceeded
Model__stage03_step00409600_R-92.41_SR0.000_LD0.83132_CMnan__2026-08-07_12-39-26.zip,mcc,ppo_b_dv_refine_final,False,-92.4142684913071,0.10231963339197934,False,False,31,0.8313224720194773,dv_budget_exceeded
Model__stage03_step00516096_R-92.42_SR0.000_LD0.86355_CMnan__2026-08-07_12-51-49.zip,mcc,ppo_b_dv_refine_final,False,-92.42310293498628,0.10233687940274118,False,False,19,0.8635512988625625,dv_budget_exceeded
Model__stage03_step00405504_R-92.43_SR0.000_LD0.83128_CMnan__2026-08-07_12-39-06.zip,mcc,ppo_b_dv_refine_final,False,-92.42727750807147,0.10234502872543402,False,False,31,0.831279080286934,dv_budget_exceeded
Model__stage01_step00086016_R-81.95_SR0.000_LD0.87406_CMnan__2026-08-07_11-42-14.zip,mcc,ppo_b_dv_refine_final,False,-92.43998641843027,0.10236983821121247,False,False,16,0.8740624676187396,dv_budget_exceeded
Model__stage03_step00425984_R-92.44_SR0.000_LD0.78516_CMnan__2026-08-07_12-40-59.zip,mcc,ppo_b_dv_refine_final,False,-92.44351884414806,0.1023767339767136,False,False,53,0.7851554872346926,dv_budget_exceeded
Model__stage03_step00442368_R-92.48_SR0.000_LD0.76166_CMnan__2026-08-07_12-42-39.zip,mcc,ppo_b_dv_refine_final,False,-92.47826109491595,0.10244455547769232,False,False,62,0.7616612031427666,dv_budget_exceeded
Model__stage03_step00417792_R-92.48_SR0.000_LD0.78300_CMnan__2026-08-07_12-40-12.zip,mcc,ppo_b_dv_refine_final,False,-92.48149958115997,0.10245087743418956,False,False,53,0.7830027312996425,dv_budget_exceeded
